23,15,385.719,230.0227,28.4918,82.2663
23,19,437.1,269.2082,31.3507,84.266
24,9,405.7635,215.3173,31.03,75.1732
24,11,687.3017,321.4968,35.1908,107.2897
24,12,721.4724,312.9851,25.0706,98.551
24,15,387.5931,229.4181,28.4069,82.0154
24,19,431.9975,267.0712,31.189,83.8926
25,9,402.8503,215.1903,31.03,75.178
25,11,681.1024,319.1683,34.9292,106.7049
25,12,715.6075,310.9154,25.045,98.1425
25,15,389.26,228.9531,28.3758,81.7853
25,19,428.5358,264.7554,31.0698,83.4875
26,9,400.6742,215.1682,31.03,75.1861
26,11,674.9036,316.84,34.6672,106.12
26,12,709.6846,308.8248,25.0192,97.7297
26,15,390.796,228.5796,28.3846,81.5702
26,19,426.6289,262.3763,30.9671,83.07
27,9,399.2354,215.2511,31.03,75.1973
27,11,668.7046,314.5117,34.405,105.535
27,12,703.7615,306.7341,24.9931,97.3166
27,15,392.2691,228.2518,28.4153,81.3634
27,19,426.1062,260.0205,30.8687,82.6488
28,9,398.3384,215.4111,31.03,75.211
28,11,662.5051,312.183,34.1428,104.95
28,12,697.8385,304.6436,24.9669,96.9034
28,15,393.7175,227.9425,28.455,81.16
28,19,426.6875,257.7261,30.7696,82.2271
29,9,397.7338,215.6127,31.03,75.226
29,11,656.3051,309.8541,33.8808,104.365
29,12,691.9155,302.5533,24.9409,96.4903
29,15,395.1586,227.6388,28.4971,80.9576
29,19,428.0048,255.4847,30.6699,81.805
30,9,397.245,215.831,31.03,75.2419
30,11,650.1049,307.525,33.6192,103.78
30,12,685.9927,300.4629,24.9153,96.0775
30,15,396.5994,227.335,28.5387,80.755
30,19,429.6928,253.275,30.57,81.3829
31,9,396.79,216.054,31.03,75.2581
31,11,643.9049,305.1959,33.3572,103.1951
31,12,680.07,298.3725,24.89,95.665
31,15,398.0398,227.0309,28.5796,80.5524
31,19,431.5275,251.0781,30.4701,80.9612
32,9,396.335,216.2771,31.03,75.2742
32,11,637.7054,302.8668,33.095,102.6103
32,12,674.1473,296.2821,24.8647,95.2525
32,15,399.48,226.7266,28.6199,80.35
32,19,433.4049,248.8847,30.3704,80.54
33,9,395.88,216.5001,31.03,75.29
33,11,631.5064,300.538,32.8328,102.0259
33,12,668.2245,294.1918,24.8391,94.8397
33,15,400.92,226.4222,28.66,80.1475
33,19,435.2822,246.691,30.2713,80.1188
34,9,395.425,216.7233,31.03,75.3058
34,11,625.3076,298.2094,32.5708,101.4419
34,12,662.3016,292.1017,24.8131,94.4266
34,15,402.36,226.1177,28.7,79.9447
34,19,437.1599,244.4969,30.1729,79.6971
35,9,394.97,216.9469,31.03,75.3219
35,11,619.1083,295.8811,32.3092,100.8581
35,12,656.3789,290.0117,24.7869,94.0133
35,15,403.8,225.8133,28.74,79.7416
35,19,439.0378,242.3025,30.075,79.275
36,9,394.515,217.171,31.03,75.3381
36,11,612.9083,293.5529,32.0472,100.2741
36,12,650.4567,287.9216,24.7608,93.6
36,15,405.24,225.5092,28.78,79.5384
36,19,440.9161,240.1081,29.9771,78.8529
37,9,394.0599,217.3952,31.03,75.3542
37,11,606.7078,291.2248,31.785,99.6897
37,12,644.5354,285.8313,24.735,93.1867
37,15,406.6678,225.2077,28.8194,79.3386
37,19,442.7944,237.914,29.8787,78.4312
38,9,393.6047,217.6191,31.03,75.37
38,11,600.5077,288.8966,31.5228,99.1049
38,12,638.6146,283.7409,24.7092,92.7734
38,15,408.0535,224.9149,28.8569,79.1501
38,19,444.6723,235.7203,29.7796,78.01
39,9,393.1491,217.8426,31.03,75.3858
39,11,594.3083,286.568,31.2608,98.52
39,12,632.6937,281.6502,24.6831,92.3603
39,15,409.3333,224.6441,28.8895,78.9899
39,19,446.5496,233.5269,29.6799,77.5888
40,9,392.6931,218.0659,31.03,75.4019
40,11,588.1096,284.2391,30.9992,97.935
40,12,626.7722,279.5596,24.6569,91.9475
40,13,752.2649,338.4558,27.0292,115.969
40,15,410.4166,224.4142,28.9132,78.8817
40,19,448.4161,231.3313,29.5793,77.1653
41,9,392.2369,218.289,31.03,75.4181
41,11,581.9108,281.91,30.7372,97.35
41,12,620.85,277.4694,24.6308,91.535
41,13,748.8308,336.7017,29.6356,116.1497
41,15,411.2324,224.2394,28.9248,78.8438
41,19,450.2464,229.1277,29.4764,76.7349
42,9,391.7842,218.5099,31.03,75.4343
42,11,575.7113,279.5809,30.4749,96.765
42,12,614.9353,275.3827,24.6051,91.1226
42,13,744.1912,334.3838,31.9403,116.2487
42,15,411.7806,224.1197,28.9241,78.8765
42,19,451.986,226.9043,29.3677,76.2883
43,9,391.3429,218.7233,31.03,75.4512
43,11,569.5112,277.252,30.2124,96.18
43,12,609.0473,273.3072,24.5797,90.7102
43,13,738.6093,331.6462,33.5116,116.2241
43,15,412.132,224.0403,28.914,78.9609
43,19,453.511,224.652,29.2487,75.8121
44,9,390.9299,218.9182,31.03,75.4699
44,11,563.3183,274.9284,29.9517,95.5956
44,12,603.2272,271.2605,24.5549,90.2984
44,13,732.44,328.6579,34.3736,116.092
44,15,412.3769,223.9829,28.8986,79.0732
44,19,454.6473,222.3758,29.1156,75.2954
45,9,390.5688,219.0789,31.03,75.4926
45,11,557.1502,272.6225,29.6966,95.0131
45,12,597.5333,269.2674,24.5316,89.888
45,13,725.9841,325.5511,34.8034,115.8971
45,15,412.5791,223.9346,28.8808,79.1967
45,19,455.1506,220.1132,28.9687,74.7378
46,9,390.2782,219.1929,31.03,75.5207
46,11,551.0442,270.3603,29.456,94.4355
46,12,592.0112,267.3477,24.5105,89.4797
46,13,719.4285,322.4051,35.0388,115.675
46,15,412.7685,223.8896,28.8628,79.3234
46,19,454.7355,217.9304,28.8117,74.1498
47,9,390.0579,219.2602,31.03,75.5541
47,11,545.0648,268.1859,29.2422,93.8667
47,12,586.6611,265.5015,24.4918,89.0735
47,13,712.8399,319.2675,35.2061,115.4362
47,15,412.9575,223.8452,28.845,79.4503
47,19,453.1844,215.8967,28.6491,73.5516
48,9,389.889,219.293,31.03,75.5912
48,11,539.2836,266.146,29.0653,93.3097
48,12,581.4378,263.709,24.4747,88.669
48,13,706.2391,316.1984,35.3349,115.1671
48,15,413.1464,223.8009,28.8271,79.5775
48,19,450.495,214.0505,28.4835,72.9679
49,9,389.7479,219.3069,31.03,75.6302
49,11,533.7661,264.2785,28.925,92.7645
49,12,576.2832,261.9457,24.4581,88.2654
49,13,699.6092,313.3022,35.3677,114.8215
49,15,413.3357,223.7562,28.8088,79.705
49,19,446.8412,212.4123,28.315,72.4347
50,9,389.6175,219.3131,31.03,75.67
50,11,528.5645,262.6085,28.8113,92.2278
50,12,571.1561,260.1937,24.4416,87.8625
50,13,692.9259,310.7262,35.2233,114.3341
50,15,413.5254,223.7108,28.79,79.8325
50,19,442.4049,211.0116,28.1424,71.9984
51,9,389.49,219.3169,31.03,75.71
51,11,523.6997,261.1411,28.7116,91.6955
51,12,566.0372,258.445,24.425,87.46
51,13,686.1884,308.5679,34.8448,113.6572
51,15,413.7157,223.6647,28.7712,79.9597
51,19,437.294,209.8742,27.9643,71.6942
52,9,389.3625,219.3209,31.03,75.75
52,11,519.1353,259.8503,28.6174,91.165
52,12,560.9179,256.6963,24.4084,87.0575
52,13,679.4414,306.784,34.25,112.8005
52,15,413.9064,223.6184,28.7529,80.0866
52,19,431.6221,208.9828,27.7809,71.5224
53,9,389.2353,219.3253,31.03,75.79
53,11,514.7811,258.681,28.525,90.635
53,12,555.7981,254.9477,24.392,86.6547
53,13,672.7999,305.167,33.5415,111.8361
53,15,414.0975,223.5721,28.735,80.2133
53,19,425.586,208.2604,27.5938,71.4448
54,9,389.1084,219.33,31.03,75.83
54,11,510.5365,257.5744,28.4326,90.105
54,12,550.6779,253.1992,24.3758,86.2516
54,13,666.4233,303.4394,32.8557,110.8593
54,15,414.2886,223.5263,28.7172,80.34
54,19,419.3442,207.6202,27.4047,71.4087
55,9,388.9817,219.3347,31.03,75.8701
55,11,506.335,256.4925,28.3401,89.575
55,12,545.5579,251.4508,24.36,85.8483
55,13,660.4347,301.3951,32.2937,109.9399
55,15,414.4796,223.4812,28.6992,80.4667
55,19,412.9711,206.9954,27.2146,71.3661
56,9,388.855,219.3393,31.03,75.9104
56,11,502.1671,255.4102,28.2478,89.045
56,12,540.4383,249.7025,24.3442,85.445
56,13,654.842,298.9854,31.8825,109.0994
56,15,414.6704,223.4367,28.6808,80.5934
56,19,406.396,206.3635,27.0237,71.279
57,9,388.7283,219.3437,31.03,75.9513
57,11,498.0712,254.3018,28.1558,88.515
57,12,535.3522,247.9577,24.328,85.0417
57,13,649.5423,296.2925,31.5903,108.3235
57,15,414.8614,223.3923,28.6628,80.7203
57,19,399.4276,205.7508,26.8321,71.1238
58,9,388.6017,219.3483,31.03,75.9929
58,11,494.1559,253.1275,28.0642,87.985
58,12,530.3799,246.2249,24.3116,84.6383
58,13,644.4234,293.4484,31.3623,107.5823
58,15,415.0525,223.3475,28.645,80.8475
58,19,391.9286,205.2162,26.64,70.9012
59,9,388.475,219.3534,31.03,76.035
59,11,490.5597,251.8302,27.9722,87.455
59,12,525.6802,244.5224,24.295,84.235
59,13,639.4449,290.5498,31.1597,106.855
59,15,415.2436,223.3021,28.6271,80.975
59,19,384.0266,204.7982,26.4479,70.6297
60,9,388.3483,219.3589,31.03,76.0771
60,11,487.3662,250.3651,27.8799,86.925
60,12,521.4635,242.876,24.2784,83.8317
60,13,634.6816,287.6493,30.9641,106.1316
60,15,415.4344,223.2561,28.6088,81.1025
60,19,376.0665,204.4863,26.2563,70.3324
61,9,388.2216,219.3644,31.03,76.1187
61,11,484.4953,248.7321,27.7874,86.395
61,12,517.8476,241.3056,24.262,83.4283
61,13,630.2834,284.7772,30.7681,105.408
61,15,415.625,223.2099,28.59,81.2297
61,19,368.3379,204.2401,26.0654,70.0251
62,9,388.0947,219.3694,31.03,76.1596
62,11,481.7122,246.9756,27.695,85.865
62,12,514.7265,239.8111,24.2458,83.025
62,13,626.3828,281.9434,30.5719,104.6842
62,15,415.8156,223.1637,28.5712,81.3566
62,19,360.9014,204.0225,25.8751,69.715
63,9,387.9675,219.374,31.03,76.1999
63,11,478.7732,245.1522,27.6026,85.335
63,12,511.824,238.372,24.23,82.6217
63,13,622.9799,279.1476,30.3759,103.96
63,15,416.0064,223.118,28.5529,81.4834
63,19,353.6612,203.8183,25.6856,69.4067
64,9,387.84,219.3781,31.03,76.24
64,11,475.5688,243.3022,27.5101,84.805
64,12,508.8947,236.9627,24.2142,82.2183
64,13,619.9428,276.3799,30.1803,103.2358
64,15,416.1975,223.073,28.535,81.6103
64,19,346.5309,203.6249,25.4982,69.104
65,9,387.7125,219.3819,31.03,76.28
65,11,472.1661,241.4441,27.4178,84.275
65,12,505.8784,235.5649,24.198,81.815
65,13,617.112,273.6314,29.9849,102.5131
65,15,416.3886,223.0288,28.5172,81.7375
65,19,339.4658,203.4594,25.3159,68.8159
66,9,387.5853,219.3859,31.03,76.32
66,11,468.7279,239.5858,27.3258,83.745
66,12,502.8732,234.1695,24.1816,81.4117
66,13,614.3917,270.9017,29.789,101.7944
66,15,416.5796,222.9846,28.4992,81.865
66,19,332.47,203.3456,25.1429,68.5544
67,9,387.4584,219.3903,31.03,76.36
67,11,465.485,237.7275,27.2342,83.215
67,12,500.0769,232.7706,24.165,81.0084
67,13,611.7766,268.2055,29.5918,101.0854
67,15,416.7704,222.94,28.4808,81.9925
67,19,325.5688,203.3023,24.9826,68.3294
68,9,387.3317,219.395,31.03,76.4
68,11,462.6866,235.8692,27.1422,82.685
68,12,497.7446,231.3644,24.1484,80.6053
68,13,609.3152,265.5683,29.392,100.3943
68,15,416.9614,222.8944,28.4628,82.1197
68,19,318.7622,203.329,24.8346,68.1409
69,9,387.2077,219.3986,31.0296,76.44
69,11,460.5143,234.0109,27.0499,82.155
69,12,496.0638,229.9479,24.132,80.2025
69,13,607.0628,263.0117,29.1889,99.7277
69,15,417.1525,222.8482,28.445,82.2466
69,19,312.0249,203.4069,24.6953,67.979
70,9,387.0934,219.3983,31.028,76.48
70,11,458.9679,232.1528,26.9574,81.625
70,12,495.0347,228.5209,24.1158,79.8
70,13,605.0195,260.5358,28.9828,99.0854
70,15,417.3435,222.8018,28.4272,82.3733
70,19,305.3253,203.5119,24.5606,67.8317
71,9,387.0031,219.3885,31.0232,76.5201
71,11,457.8808,230.295,26.865,81.095
71,12,494.4692,227.0792,24.0999,79.3975
71,13,603.1298,258.1192,28.7744,98.461
71,15,417.5341,222.7554,28.4092,82.5
71,19,298.7038,203.6368,24.4296,67.695
72,9,386.9574,219.3617,31.0126,76.5604
72,11,457.061,228.4379,26.7719,80.5663
72,12,494.1099,225.6097,24.0838,78.9947
72,13,601.3233,255.7345,28.5649,97.8461
72,15,417.7241,222.7096,28.3908,82.6267
72,19,292.3032,203.7973,24.3059,67.5771
73,9,386.9726,219.3121,30.9942,76.6013
73,11,456.4062,226.5825,26.6765,80.0419
73,12,493.7224,224.0792,24.0672,78.5916
73,13,599.5504,253.3625,28.3551,97.235
73,15,417.9135,222.6646,28.3728,82.7534
73,19,286.4486,204.0412,24.1981,67.5027
74,9,387.0484,219.2399,30.9678,76.6429
74,11,455.9496,224.7308,26.5756,79.5286
74,12,493.1233,222.4385,24.0503,78.1883
74,13,597.7877,250.9942,28.1454,96.625
74,15,418.1025,222.6202,28.355,82.8803
74,19,281.6055,204.4399,24.1192,67.5087
75,9,387.1683,219.1508,30.9354,76.685
75,11,455.8075,222.8864,26.4649,79.0357
75,12,492.2232,220.6574,24.0337,77.7852
75,13,596.0253,248.6258,27.9363,96.015
75,15,418.2893,222.5765,28.3365,83.0059
75,19,278.1396,205.0492,24.0791,67.6246
76,9,387.3118,219.0522,30.8996,76.7271
76,11,456.0935,221.0523,26.3407,78.5707
76,12,491.0881,218.7575,24.0178,77.3827
76,13,594.2626,246.2575,27.7279,95.405
76,15,418.4692,222.5348,28.3149,83.1261
76,19,276.0783,205.8686,24.0777,67.8504
77,9,387.4644,218.9494,30.8625,76.7688
77,11,456.8074,219.2285,26.2028,78.1336
77,12,489.947,216.824,24.002,76.9821
77,13,592.4996,243.8892,27.52,94.795
77,15,418.6309,222.4983,28.2863,83.2322
77,19,275.1215,206.8419,24.1046,68.1571
78,9,387.6196,218.8453,30.8253,76.81
78,11,457.8354,217.4121,26.0547,77.7169
78,12,489.111,214.9717,23.9854,76.5847
78,13,590.736,241.5208,27.3121,94.185
78,15,418.7587,222.4723,28.2455,83.312
78,19,274.9453,207.8982,24.1468,68.5072
79,9,387.7752,218.7415,30.7884,76.8512
79,11,459.0328,215.5991,25.901,77.3112
79,12,488.8157,213.2872,23.967,76.1919
79,13,588.9719,239.1525,27.1037,93.575
79,15,418.8399,222.4615,28.1881,83.3563
79,19,275.4204,208.9874,24.195,68.8742
80,9,387.9312,218.6383,30.7517,76.8929
80,11,460.2975,213.7869,25.745,76.9096
80,12,489.0975,211.7869,23.9465,75.8036
80,13,587.2073,236.7841,26.8946,92.965
80,15,418.8743,222.4663,28.114,83.3654
80,19,276.5512,210.0864,24.2449,69.2458
81,9,388.0876,218.5356,30.715,76.935
81,11,461.5818,211.9744,25.5884,76.5087
81,12,489.8143,210.4271,23.9245,75.4186
81,13,585.4619,234.4158,26.6856,92.3551
81,15,418.8743,222.4827,28.0278,83.3485
81,19,278.2926,211.1894,24.2946,69.6178
82,9,388.2442,218.4327,30.6783,76.9771
82,11,462.8787,210.1649,25.432,76.1071
82,12,490.7654,209.1432,23.9016,75.0353
82,13,583.7831,232.0484,26.4787,91.7455
82,15,418.8558,222.5052,27.9352,83.3172
82,19,280.53,212.3059,24.3437,69.9901
83,9,388.4008,218.3294,30.6416,77.0188
83,11,464.2196,208.3675,25.2758,75.705
83,12,491.8228,207.89,23.878,74.6543
83,13,582.2881,229.6867,26.2776,91.1368
83,15,418.8398,222.5277,27.8403,83.28
83,19,283.155,213.4559,24.3921,70.3626
84,9,388.5573,218.2258,30.6047,77.06
84,11,465.6713,206.6008,25.12,75.3029
84,12,492.954,206.6473,23.8533,74.2793
84,13,581.1584,227.3414,26.0873,90.5297
84,15,418.8545,222.5427,27.745,83.2412
84,19,286.1564,214.6681,24.44,70.735
85,9,388.7137,218.1225,30.5675,77.1012
85,11,467.3279,204.8906,24.9642,74.9013
85,12,494.2032,205.4089,23.8256,73.9177
85,13,580.5872,225.0317,25.9114,89.9248
85,15,418.9523,222.5374,27.6497,83.2029
85,19,289.5712,215.9653,24.4879,71.1074
86,9,388.8843,218.0207,30.5288,77.143
86,11,469.2631,203.257,24.808,74.5004
86,12,495.6707,204.1786,23.7922,73.5802
86,13,580.6887,222.7822,25.7498,89.3222
86,15,419.2036,222.494,27.5541,83.165
86,19,293.3727,217.3479,24.5363,71.4799
87,9,389.1038,217.9232,30.4861,77.1854
87,11,471.4768,201.6999,24.6516,74.1001
87,12,497.4348,202.9597,23.7505,73.2752
87,13,581.4395,220.6104,25.5986,88.7218
87,15,419.6641,222.3981,27.4581,83.1271
87,19,297.4586,218.7937,24.5854,71.8522
88,9,389.4473,217.8356,30.4336,77.2285
88,11,473.895,200.1987,24.495,73.7
88,12,499.4951,201.7523,23.7,73.0027
88,13,582.6956,218.5143,25.4531,88.123
88,15,420.3338,222.2495,27.3619,83.0888
88,19,301.6977,220.2738,24.6351,72.2242
89,9,390.02,217.7667,30.3624,77.2721
89,11,476.4236,198.7276,24.3383,73.3
89,12,501.7729,200.5531,23.6428,72.7543
89,13,584.2657,216.4734,25.31,87.525
89,15,421.1579,222.0618,27.2658,83.05
89,19,305.9975,221.7679,24.685,72.5958
90,9,390.8861,217.7213,30.2655,77.3164
90,11,478.9958,197.2681,24.1817,72.9
90,12,504.1681,199.3582,23.582,72.5193
90,13,585.9879,214.4623,25.1676,86.9271
90,15,422.0659,221.853,27.17,83.0112
90,19,310.3034,223.2646,24.735,72.9678
91,9,392.0004,217.6945,30.1429,77.3616
91,11,481.5809,195.8119,24.025,72.4999
91,12,506.61,198.1646,23.52,72.29
91,13,587.7622,212.4628,25.0251,86.3287
91,15,423.0075,221.636,27.0742,82.9729
91,19,314.6114,224.753,24.785,73.3401
92,9,393.183,217.6692,30.0011,77.408
92,11,484.1662,194.3556,23.8684,72.0996
92,12,509.0631,196.9564,23.4576,72.0621
92,13,589.5517,210.4664,24.8828,85.7296
92,15,423.9591,221.4162,26.9781,82.935
92,19,318.9626,226.2187,24.835,73.7126
93,9,394.1916,217.6215,29.8488,77.4551
93,11,486.7519,192.8994,23.712,71.6987
93,12,511.5081,195.6976,23.395,71.8337
93,13,591.3417,208.4696,24.7408,85.1299
93,15,424.911,221.1957,26.8819,82.8971
93,19,323.49,227.6365,24.885,74.085
94,9,394.8444,217.5332,29.6924,77.5026
94,11,489.3424,191.445,23.5558,71.2998
94,12,513.9495,194.3249,23.3324,71.6046
94,13,593.1324,206.4725,24.5992,84.5301
94,15,425.863,220.9744,26.7859,82.8587
94,19,328.4358,228.9778,24.935,74.4574
95,9,395.1074,217.401,29.535,77.55
95,11,491.9487,189.998,23.4,70.9093
95,12,516.411,192.7626,23.27,71.375
95,13,594.9236,204.4752,24.4572,83.9304
95,15,426.8151,220.7527,26.6903,82.8197
95,19,334.0432,230.227,24.9845,74.8293
96,9,395.0737,217.2356,29.3776,77.5974
96,11,494.5941,188.5708,23.2442,70.5413
96,12,518.9668,190.9948,23.2076,71.1454
96,13,596.7271,202.4782,24.315,83.3313
96,15,427.7671,220.5315,26.595,82.7803
96,19,340.3796,231.3927,25.0323,75.1989
97,9,394.88,217.0524,29.22,77.645
97,11,497.3121,187.1809,23.088,70.2157
97,12,521.7413,189.1189,23.145,70.9163
97,13,598.5726,200.4818,24.1728,82.7329
97,15,428.7185,220.3111,26.4997,82.7413
97,19,347.2877,232.5016,25.0759,75.5623
98,9,394.6232,216.8622,29.0624,77.6926
98,11,500.1295,185.8417,22.9316,69.9473
98,12,524.8458,187.2962,23.0824,70.6879
98,13,600.525,198.4859,24.0308,82.135
98,15,429.6692,220.0915,26.4041,82.7029
98,19,354.5183,233.582,25.1116,75.9148
99,9,394.3483,216.6703,28.905,77.74
99,11,503.0464,184.5531,22.775,69.7357
99,12,528.2868,185.6424,23.02,70.46
99,13,602.6761,196.4901,23.8892,81.5371
99,15,430.619,219.8725,26.3081,82.665
99,19,361.881,234.6517,25.1366,76.2526
100,9,394.0738,216.4787,28.7476,77.7874
100,11,506.0363,183.3015,22.6183,69.5654
100,12,531.9523,184.1756,22.9576,70.2321
100,13,605.0978,194.494,23.7472,80.9387
100,15,431.5688,219.6536,26.2119,82.6271
100,19,369.2855,235.7188,25.1509,76.5757
101,9,393.7992,216.2872,28.59,77.835
101,11,509.0654,182.0696,22.4617,69.4172
101,12,535.6661,182.8725,22.895,70.0037
101,13,607.7896,192.4973,23.6049,80.3396
101,15,432.5192,219.4344,26.1158,82.5888
101,19,376.6902,236.786,25.1573,76.8879
102,9,393.5093,216.091,28.4324,77.8826
102,11,512.1103,180.8454,22.305,69.2775
102,12,539.2617,181.7332,22.8324,69.7746
102,13,610.6799,190.5,23.4624,79.7399
102,15,433.4556,219.2177,26.02,82.55
102,19,384.095,237.8534,25.1595,77.1943
103,9,393.1682,215.8796,28.275,77.93
103,11,515.1601,179.6233,22.1484,69.14
103,12,542.6347,180.7683,22.77,69.5449
103,13,613.6773,188.5024,23.32,79.14
103,15,434.3413,219.0104,25.9242,82.5112
103,19,391.503,238.9179,25.16,77.4984
104,9,392.6979,215.6302,28.1176,77.9774
104,11,518.2102,178.4013,21.992,69.0025
104,12,545.7683,179.9646,22.7076,69.315
104,13,616.7163,186.5141,23.1789,78.5423
104,15,435.0982,218.8268,25.8281,82.4729
104,19,398.9214,239.9716,25.16,77.802
105,9,391.9972,215.3284,27.96,78.025
105,11,521.2597,177.1821,21.8379,68.864
105,12,548.7263,179.2794,22.645,69.0851
105,13,619.765,184.5571,23.0425,77.9527
105,15,435.6162,218.687,25.7319,82.435
105,19,406.3658,240.9976,25.16,78.1058
106,9,391.0021,214.9907,27.8024,78.0726
106,11,524.3076,175.9727,21.6911,68.7211
106,12,551.5895,178.6581,22.5824,68.8554
106,13,622.8069,182.6791,22.9183,77.383
106,15,435.8091,218.6064,25.6359,82.3971
106,19,413.8585,241.9721,25.16,78.41
107,9,389.76,214.7077,27.645,78.12
107,11,527.3514,174.7878,21.5618,68.5667
107,12,554.4174,178.0561,22.52,68.6263
107,13,625.8367,180.9478,22.8167,76.8503
107,15,435.6771,218.5848,25.5403,82.3588
107,19,421.4165,242.8766,25.16,78.7142
108,9,388.4396,214.6255,27.4876,78.1674
108,11,530.3882,173.6487,21.4648,68.391
108,12,557.2427,177.4405,22.4575,68.3979
108,13,628.8498,179.4167,22.7458,76.3675
108,15,435.3067,218.6065,25.445,82.32
108,19,429.0395,243.7111,25.16,79.018
109,9,387.2407,214.8594,27.33,78.215
109,11,533.4149,172.5722,21.4117,68.1862
109,12,560.0887,176.7719,22.3947,68.17
109,13,631.8464,178.0854,22.7055,75.9339
109,15,434.8075,218.6517,25.3497,82.2812
109,19,436.7098,244.4939,25.16,79.3216
110,9,386.3205,215.3928,27.1724,78.2626
110,11,536.4314,171.5585,21.4027,67.9525
110,12,562.9726,176.005,22.3316,67.9421
110,13,634.8307,176.9003,22.6874,75.536
110,15,434.257,218.7064,25.2541,82.2429
110,19,444.4051,245.2484,25.16,79.625
111,9,385.7748,216.079,27.015,78.31
111,11,539.44,170.5911,21.4261,67.6976
111,12,565.9075,175.1038,22.2684,67.7137
111,13,637.8084,175.7936,22.6814,75.1568
111,15,433.6967,218.7647,25.1594,82.2056
111,19,452.1346,245.9925,25.16,79.9284
112,9,385.6392,216.7497,26.8576,78.3574
112,11,542.4445,169.6482,21.4671,67.4311
112,12,568.8929,174.0679,22.2053,67.4846
112,13,640.783,174.7175,22.68,74.7849
112,15,433.1545,218.8246,25.0689,82.1702
112,19,459.9451,246.7364,25.16,80.232
113,9,385.8664,217.3139,26.7,78.405
113,11,545.4475,168.7148,21.515,67.1597
113,12,571.9147,172.9353,22.1425,67.2547
